No.,Logged Time,Event Time,User,SSL Inspected,URL,Policy Action,Cloud Application Class,Cloud Application,Application Status,Risk Index,Received Bytes,Sent Bytes,Total Bytes,Proxy Latency (ms),Server Trans. Time (ms),Client Trans. Time (ms),URL Class,URL Super Category,URL Category,Threat Super Category,Threat Category,Sandbox MD5,Threat Name,Suspicious Content,Threat Severity,DLP Engine,DLP Dictionaries,Location,Department,Client IP,Client External IP,Server IP,Request Method,Request Version,Response Code,Response HTTP Version,User Agent,URL Categorization Method,Referrer URL,Download File Type,Download File Name,Throttled response bytes,Throttled request bytes,Bandwidth Rule,Bandwidth Class,Traffic Forwarding,Protocol,Blocked Policy Name,Blocked Policy Type,Client Connection Cipher,Client Connection TLS Version,Client Session Reused,Server Connection Cipher,Server Connection TLS Version,Certificate Chain Validity,Server Connection Cert Expiry,Server Connection OCSP Result,Server Session Reused,Server Certificate Validation Type,Server Certificate Validity Period,Server Wildcard Certificate,Server Certificate Self Signed,DLP MD5,DLP Identifier,Zscaler Client Connector Tunnel Version,Device Name,OS Type,Device Type,OS Version,Device Model,Device Owner,Device Hostname,Enrolled Device appversion,Device Classifications,Content Type,ALPN Protocol,Unscannable Type,Forwarding Rule,Forwarding Method,Application Segment,Gateway IP,Gateway Name,SSL Policy Reason,SSL Policy Name,Domain Fronted SNI,Data Center,User Location,URL Filtering Policy Name,Cloud Application Policy Name,SHA-256,Domain Fronted Host Header,MT GRE IP,Allowed DLP Rule Name,Bypassed Transaction Event Time,Bypassed Transaction,Flow Type,Intermediate CA Protection Type,External Device ID,Client SSL Handshake Failure Aggregate Count,Client SSL Handshake Failure Reason,Upload File Type,Upload File Name,Document Type,Sandbox Score,Client Source Port,Application Activity,Capture,Severity,Other DLP Rules,Server Destination Port,Source IP Country,Destination IP Country,Custom IPS Signature,HTTP Header Profile,HTTP Header Actions,Prompt Classification,Adaptive Access Profile,Allowed File Type Rule,JA4 Fingerprint,JA4 Fingerprint A,JA4 Fingerprint B,JA4 Fingerprint C,Client-Side Key Exchange Algorithm,Server-Side Key Exchange Algorithm,Client-Side Digital Signature Algorithm,Server-Side Digital Signature Algorithm,Client Key Exchange Proposal,Client Digital Signature Proposal,Download User-Defined File Type,Upload User-Defined File Type,Extranet Resource
395,2025-12-23 00:18:03 UTC,2025-12-23 00:18:03 UTC,amelia@acme.zscaler.net,Yes,gdmf.apple.com/v2/pmv,Allowed,General Browsing,General Browsing,,8,1254,1094,2348,0,162,31,Business Use,Information Technology,Operating System and Software Updates,,,,,,,,,Road Warrior,Legal,10.23.49.88,203.0.113.88,192.0.2.12,POST,1.1,200 - OK,2,softwareupdated,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,No,TLS13-CHACHA20-POLY1305-SHA256,TLS 1.3,Pass,No,,No,,3-12 months,No,No,,,ZTUNNEL_2_0_DTLS1_2,MBP18-AMELIA,macOS,Zscaler Client Connector,macOS 14.7 arm64,MacBookPro18_3,amelia,mbp18-amelia,4.8.0.88,,application/json,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBP18AMELIA88,,,,,,,51073,Software Update Check,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
396,2025-12-23 00:18:04 UTC,2025-12-23 00:18:04 UTC,ethan@acme.zscaler.net,Yes,beta.acme.tools/release-notes,Allowed,General Browsing,General Browsing,,59,2401,287,2688,1,175,166,Suspicious,Newly Registered Domains,Uncategorized,,,,,,,,,HQ,IT,10.23.47.33,203.0.113.33,192.0.2.92,GET,1.1,200 - OK,2,Mozilla/5.0 (Windows NT 10.0 Win64 x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/131.0 Safari/537.36,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-AES-256-GCM-SHA384,TLS 1.3,Pass,No,,Yes,,3-12 months,No,No,,,ZTUNNEL_2_0_DTLS1_2,WIN11-ETHAN,Windows OS,Zscaler Client Connector,Microsoft Windows 11 Pro 64 bit amd64,T14Gen4,ethan,win11-ethan,4.8.0.88,,text/html,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN11ETHAN33,,,,,,,63397,Web Browse,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
397,2025-12-23 00:18:09 UTC,2025-12-23 00:18:09 UTC,maya@acme.zscaler.net,Yes,slack.com/api/apps.connections.open,Allowed,Business Apps,Slack,,1,1814,287,2101,7,47,153,Business Use,Internet Communication,Instant Messaging and Chat,,,,,,,,,HQ,Design,10.23.46.22,203.0.113.22,192.0.2.31,POST,1.1,200 - OK,2,Slack/4.41.96 macOS/14.7,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,No,TLS13-AES-256-GCM-SHA384,TLS 1.3,Pass,No,,No,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,MBA15-MAYA,macOS,Zscaler Client Connector,macOS 14.7 arm64,MacBookAir15_3,maya,mba15-maya,4.8.0.88,,application/json,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBA15MAYA22,,,,,,,54769,Messaging API,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
398,2025-12-23 00:18:10 UTC,2025-12-23 00:18:10 UTC,maya@acme.zscaler.net,Yes,api.github.com/repos/acme/mobile-app/releases,Allowed,Business Apps,GitHub,,2,3930,349,4279,3,147,92,Business Use,Information Technology,Software Repositories,,,,,,,,,HQ,Design,10.23.46.22,203.0.113.22,192.0.2.21,GET,1.1,200 - OK,2,GitHubDesktop/3.4.5,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,No,TLS13-CHACHA20-POLY1305-SHA256,TLS 1.3,Pass,No,,Yes,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,MBA15-MAYA,macOS,Zscaler Client Connector,macOS 14.7 arm64,MacBookAir15_3,maya,mba15-maya,4.8.0.88,,application/json,http/1.1,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBA15MAYA22,,,,,,,63171,Developer API,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
399,2025-12-23 00:18:17 UTC,2025-12-23 00:18:17 UTC,ava@acme.zscaler.net,No,captive.apple.com/hotspot-detect.html,Allowed,General Browsing,General Browsing,,7,179,87,266,1,103,26,Business Use,Internet Communication,Internet Services,,,,,,,,,Road Warrior,Marketing,10.23.47.44,203.0.113.44,192.0.2.10,GET,1.1,200 - OK,1.1,Unknown Microsoft NCSI,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTP,,,,,,,,,,,,,,,,,,ZTUNNEL_2_0_DTLS1_2,WIN11-AVA,Windows OS,Zscaler Client Connector,Microsoft Windows 11 Pro 64 bit amd64,X1CarbonGen12,ava,win11-ava,4.8.0.88,,text/html,,,Default Forwarding,Zscaler Client Connector,,,,,,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN11AVA44,,,,,,,52178,Connectivity Check,,NONE,,80,United States,United States,,,,,,,,,,,,,,,,,,,
400,2025-12-23 00:18:18 UTC,2025-12-23 00:18:18 UTC,ava@acme.zscaler.net,Yes,dl.google.com/chrome/mac/universal/stable/GGRO/googlechrome.dmg,Allowed,Business Apps,Google,,3,122674390,225,122674615,2,19,13,Business Use,Information Technology,Software Downloads,,,,,,,,,Road Warrior,Marketing,10.23.47.44,203.0.113.44,192.0.2.63,GET,1.1,200 - OK,2,Mozilla/5.0,Database A,www.google.com/search?q=download+client,Macintosh Disk Image,googlechrome.dmg,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-CHACHA20-POLY1305-SHA256,TLS 1.3,Pass,No,,No,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,WIN11-AVA,Windows OS,Zscaler Client Connector,Microsoft Windows 11 Pro 64 bit amd64,X1CarbonGen12,ava,win11-ava,4.8.0.88,,application/x-apple-diskimage,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN11AVA44,,,,,,,50650,File Download,File,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
401,2025-12-23 00:18:21 UTC,2025-12-23 00:18:21 UTC,jackson@acme.zscaler.net,No,captive.apple.com/hotspot-detect.html,Allowed,General Browsing,General Browsing,,16,234,174,408,8,163,142,Business Use,Internet Communication,Internet Services,,,,,,,,,HQ,Product,10.23.48.77,203.0.113.77,192.0.2.10,GET,1.1,200 - OK,1.1,Unknown Microsoft NCSI,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTP,,,,,,,,,,,,,,,,,,ZTUNNEL_2_0_DTLS1_2,WIN11-JACKSON,Windows OS,Zscaler Client Connector,Microsoft Windows 11 Enterprise 64 bit amd64,EliteBook845,jackson,win11-jackson,4.8.0.88,,text/html,,,Default Forwarding,Zscaler Client Connector,,,,,,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN11JACKSON77,,,,,,,62355,Connectivity Check,,NONE,,80,United States,United States,,,,,,,,,,,,,,,,,,,
402,2025-12-23 00:18:29 UTC,2025-12-23 00:18:29 UTC,henry@acme.zscaler.net,Yes,drive.google.com/u/0/uc?id=1a2b3c4d5e&export=download,Allowed,Business Apps,Google Drive,,4,3154252,559,3154811,5,12,50,Business Use,Business and Economy,File Sharing and Storage,,,,,,,,,Branch,Operations,10.23.49.99,203.0.113.99,192.0.2.42,GET,1.1,200 - OK,2,Mozilla/5.0,Database A,www.google.com/search?q=acme+document,PDF,q4-budget.pdf,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-CHACHA20-POLY1305-SHA256,TLS 1.3,Pass,No,,No,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,WIN10-HENRY,Windows OS,Zscaler Client Connector,Microsoft Windows 10 Enterprise 64 bit amd64,Latitude7440,henry,win10-henry,4.8.0.88,,application/pdf,http/1.1,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN10HENRY99,,,,,,,64733,File Download,File,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
403,2025-12-23 00:18:29 UTC,2025-12-23 00:18:29 UTC,noah@acme.zscaler.net,Yes,api.openai.com/v1/responses,Allowed,Business Apps,OpenAI,,11,811,4868,5679,8,168,89,Business Use,Business and Economy,AI and ML Tools,,,,,,,,,Road Warrior,Sales,10.23.47.55,203.0.113.55,192.0.2.71,POST,1.1,200 - OK,2,Mozilla/5.0 (Macintosh Intel Mac OS X 14_7) AppleWebKit/537.36 (KHTML like Gecko) Chrome/131.0 Safari/537.36,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-AES-256-GCM-SHA384,TLS 1.3,Pass,No,,No,,3-12 months,No,No,,,ZTUNNEL_2_0_DTLS1_2,MBP18-NOAH,macOS,Zscaler Client Connector,macOS 14.5 arm64,MacBookPro18_4,noah,mbp18-noah,4.8.0.88,,application/json,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBP18NOAH55,,,,,,,51200,AI API,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
404,2025-12-23 00:18:36 UTC,2025-12-23 00:18:36 UTC,maya@acme.zscaler.net,Yes,cdn.openai.com/chat-assets/main.js,Allowed,Business Apps,OpenAI,,6,173094,192,173286,1,43,141,Business Use,Information Technology,Content Servers,,,,,,,,,HQ,Design,10.23.46.22,203.0.113.22,192.0.2.72,GET,1.1,200 - OK,2,Mozilla/5.0 (Macintosh Intel Mac OS X 14_7) AppleWebKit/605.1.15 (KHTML like Gecko) Version/18.1 Safari/605.1.15,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-AES-256-GCM-SHA384,TLS 1.3,Pass,No,,Yes,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,MBA15-MAYA,macOS,Zscaler Client Connector,macOS 14.7 arm64,MacBookAir15_3,maya,mba15-maya,4.8.0.88,,application/javascript,http/1.1,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBA15MAYA22,,,,,,,62991,Web Asset,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
405,2025-12-23 00:18:47 UTC,2025-12-23 00:18:47 UTC,ethan@acme.zscaler.net,Yes,docs.google.com/document/d/1AbCDeFgHiJkLmNoPQrStUvWx/edit,Allowed,Business Apps,Google Docs,,8,13596,685,14281,3,136,145,Business Use,Business and Economy,Office and Business Applications,,,,,,,,,HQ,IT,10.23.47.33,203.0.113.33,192.0.2.41,GET,1.1,200 - OK,2,Mozilla/5.0 (Windows NT 10.0 Win64 x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/131.0 Safari/537.36,Database A,www.google.com/search?q=acme+document,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-AES-256-GCM-SHA384,TLS 1.3,Pass,No,,No,,3-12 months,No,No,,,ZTUNNEL_2_0_DTLS1_2,WIN11-ETHAN,Windows OS,Zscaler Client Connector,Microsoft Windows 11 Pro 64 bit amd64,T14Gen4,ethan,win11-ethan,4.8.0.88,,text/html,http/1.1,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN11ETHAN33,,,,,,,57141,Document View,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
406,2025-12-23 00:18:53 UTC,2025-12-23 00:18:53 UTC,ethan@acme.zscaler.net,Yes,api.openai.com/v1/responses,Allowed,Business Apps,OpenAI,,5,841,1348,2189,0,49,158,Business Use,Business and Economy,AI and ML Tools,,,,,,,,,HQ,IT,10.23.47.33,203.0.113.33,192.0.2.71,POST,1.1,200 - OK,2,Mozilla/5.0 (Windows NT 10.0 Win64 x64) AppleWebKit/537.36 (KHTML like Gecko) Edge/131.0 Safari/537.36,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-AES-256-GCM-SHA384,TLS 1.3,Pass,No,,Yes,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,WIN11-ETHAN,Windows OS,Zscaler Client Connector,Microsoft Windows 11 Pro 64 bit amd64,T14Gen4,ethan,win11-ethan,4.8.0.88,,application/json,http/1.1,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN11ETHAN33,,,,,,,60886,AI API,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
407,2025-12-23 00:18:54 UTC,2025-12-23 00:18:54 UTC,jackson@acme.zscaler.net,Yes,github.com/acme/mobile-app/pull/412,Allowed,Business Apps,GitHub,,3,24644,330,24974,3,94,167,Business Use,Information Technology,Software Repositories,,,,,,,,,HQ,Product,10.23.48.77,203.0.113.77,192.0.2.22,GET,1.1,200 - OK,2,Mozilla/5.0 (Windows NT 10.0 Win64 x64) AppleWebKit/537.36 (KHTML like Gecko) Edge/131.0 Safari/537.36,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,No,TLS13-CHACHA20-POLY1305-SHA256,TLS 1.3,Pass,No,,Yes,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,WIN11-JACKSON,Windows OS,Zscaler Client Connector,Microsoft Windows 11 Enterprise 64 bit amd64,EliteBook845,jackson,win11-jackson,4.8.0.88,,text/html,http/1.1,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN11JACKSON77,,,,,,,65527,Repository Browse,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
408,2025-12-23 00:18:54 UTC,2025-12-23 00:18:54 UTC,ethan@acme.zscaler.net,Yes,content.dropboxapi.com/2/files/upload_session/append_v2,Allowed,Business Apps,Dropbox,,14,1372,632196,633568,8,115,82,Business Use,Business and Economy,File Sharing and Storage,,,,,,,,,HQ,IT,10.23.47.33,203.0.113.33,192.0.2.43,POST,1.1,200 - OK,2,Mozilla/5.0,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-CHACHA20-POLY1305-SHA256,TLS 1.3,Pass,No,,No,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,WIN11-ETHAN,Windows OS,Zscaler Client Connector,Microsoft Windows 11 Pro 64 bit amd64,T14Gen4,ethan,win11-ethan,4.8.0.88,,application/octet-stream,http/1.1,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN11ETHAN33,,,ZIP Archive,product-assets.zip,ZIP Archive,,57194,File Upload,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
409,2025-12-23 00:18:56 UTC,2025-12-23 00:18:56 UTC,henry@acme.zscaler.net,Yes,docs.google.com/document/d/1AbCDeFgHiJkLmNoPQrStUvWx/edit,Allowed,Business Apps,Google Docs,,15,39872,415,40287,2,156,131,Business Use,Business and Economy,Office and Business Applications,,,,,,,,,Branch,Operations,10.23.49.99,203.0.113.99,192.0.2.41,GET,1.1,200 - OK,2,Mozilla/5.0 (Windows NT 10.0 Win64 x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/131.0 Safari/537.36,Database A,www.google.com/search?q=acme+document,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,No,TLS13-CHACHA20-POLY1305-SHA256,TLS 1.3,Pass,No,,No,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,WIN10-HENRY,Windows OS,Zscaler Client Connector,Microsoft Windows 10 Enterprise 64 bit amd64,Latitude7440,henry,win10-henry,4.8.0.88,,text/html,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN10HENRY99,,,,,,,51541,Document View,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
410,2025-12-23 00:18:58 UTC,2025-12-23 00:18:58 UTC,ethan@acme.zscaler.net,Yes,statuspage.io/api/v2/status.json,Allowed,General Browsing,General Browsing,,3,2156,303,2459,1,103,145,Business Use,Information Technology,Status Pages and Monitoring,,,,,,,,,HQ,IT,10.23.47.33,203.0.113.33,192.0.2.90,GET,1.1,200 - OK,2,Mozilla/5.0 (Windows NT 10.0 Win64 x64) AppleWebKit/537.36 (KHTML like Gecko) Edge/131.0 Safari/537.36,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,No,TLS13-CHACHA20-POLY1305-SHA256,TLS 1.3,Pass,No,,Yes,,3-12 months,No,No,,,ZTUNNEL_2_0_DTLS1_2,WIN11-ETHAN,Windows OS,Zscaler Client Connector,Microsoft Windows 11 Pro 64 bit amd64,T14Gen4,ethan,win11-ethan,4.8.0.88,,application/json,http/1.1,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN11ETHAN33,,,,,,,62444,Status Check,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
411,2025-12-23 00:19:01 UTC,2025-12-23 00:19:01 UTC,maya@acme.zscaler.net,No,ocsp.apple.com/ocsp03-applerootca2,Allowed,General Browsing,General Browsing,,13,902,145,1047,2,120,167,Business Use,Information Technology,Security and PKI,,,,,,,,,HQ,Design,10.23.46.22,203.0.113.22,192.0.2.11,GET,1.1,200 - OK,1.1,ocspd,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTP,,,,,,,,,,,,,,,,,,ZTUNNEL_2_0_DTLS1_2,MBA15-MAYA,macOS,Zscaler Client Connector,macOS 14.7 arm64,MacBookAir15_3,maya,mba15-maya,4.8.0.88,,application/ocsp-response,,,Default Forwarding,Zscaler Client Connector,,,,,,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBA15MAYA22,,,,,,,62904,Certificate Check,,NONE,,80,United States,United States,,,,,,,,,,,,,,,,,,,
412,2025-12-23 00:19:02 UTC,2025-12-23 00:19:02 UTC,noah@acme.zscaler.net,Yes,files.slack.com/files-pri/T123-F456/design-spec.pdf,Allowed,Business Apps,Slack,,12,775639,595,776234,8,15,178,Business Use,Internet Communication,Instant Messaging and Chat,,,,,,,,,Road Warrior,Sales,10.23.47.55,203.0.113.55,192.0.2.32,GET,1.1,200 - OK,2,Mozilla/5.0,Database A,,PDF,design-spec.pdf,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-CHACHA20-POLY1305-SHA256,TLS 1.3,Pass,No,,No,,3-12 months,No,No,,,ZTUNNEL_2_0_DTLS1_2,MBP18-NOAH,macOS,Zscaler Client Connector,macOS 14.5 arm64,MacBookPro18_4,noah,mbp18-noah,4.8.0.88,,application/pdf,http/1.1,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBP18NOAH55,,,,,,,64015,File Download,File,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
413,2025-12-23 00:19:05 UTC,2025-12-23 00:19:05 UTC,olivia@acme.zscaler.net,Yes,api.github.com/repos/acme/mobile-app/releases,Allowed,Business Apps,GitHub,,13,4926,339,5265,1,172,33,Business Use,Information Technology,Software Repositories,,,,,,,,,Road Warrior,Engineering,10.23.45.77,198.51.100.77,192.0.2.21,GET,1.1,200 - OK,2,GitHubDesktop/3.4.5,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-AES-256-GCM-SHA384,TLS 1.3,Pass,No,,Yes,,3-12 months,No,No,,,ZTUNNEL_2_0_DTLS1_2,MBP15-OLIVIA,macOS,Zscaler Client Connector,macOS 10.15.7 x86_64,MacBookPro15_2,olivia,mbp15-olivia,4.8.0.88,,application/json,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBP15OLIVIA77,,,,,,,56948,Developer API,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
414,2025-12-23 00:19:07 UTC,2025-12-23 00:19:07 UTC,noah@acme.zscaler.net,Yes,www.google.com/search?q=acme+wiki,Allowed,Business Apps,Google,,2,79779,476,80255,5,89,11,Business Use,Search Engines and Portals,Search Engines,,,,,,,,,Road Warrior,Sales,10.23.47.55,203.0.113.55,192.0.2.81,GET,1.1,200 - OK,2,Mozilla/5.0 (Macintosh Intel Mac OS X 14_7) AppleWebKit/537.36 (KHTML like Gecko) Chrome/131.0 Safari/537.36,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,No,TLS13-CHACHA20-POLY1305-SHA256,TLS 1.3,Pass,No,,No,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,MBP18-NOAH,macOS,Zscaler Client Connector,macOS 14.5 arm64,MacBookPro18_4,noah,mbp18-noah,4.8.0.88,,text/html,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBP18NOAH55,,,,,,,52845,Search,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
